XZangleToObj,YZangleToObj,DistToObjhorizontalPan,forwardPan,xRotInput,yRotInput,sprintButtonDown,fireButtonDown,jumpButtonDown
-9.180335,-12.35478,7.652148|1,0.8213251,-0.05,-0.4,1,0,0
-9.009832,-12.2906,7.325842|1,0.9915481,0,-0.3,1,0,0
-8.341697,-12.01208,7.001064|1,1,0,-0.5,1,0,0
-8.389019,-11.69341,6.675922|1,1,0,-0.1,1,0,0
-3.465489,-11.16408,6.140815|1,0.721174,0,0,1,1,0
3.361094,-10.69273,5.769857|1,0.5210261,0,0,1,0,0
9.252108,-10.69272,5.83585|0.8043069,0,0,0,1,0,0
14.08257,-10.97302,6.15937|0,-0.174291,0,-0.25,1,0,0
14.30725,-11.14398,6.308528|-0.05860806,-0.2328991,0,0,1,0,0
7.07762,-11.14398,6.159804|-0.327963,0,0,0,1,1,0
1.48964,-11.14398,6.114933|-0.5060189,0,0,0,1,0,0
-4.126589,-11.14396,6.128755|-0.695085,0,0,0,1,0,0
-9.319411,-11.3043,6.332311|-0.8669311,-0.1718461,0,0,1,0,0
-13.76472,-11.54823,6.658398|-1,-0.3640739,0,0,1,0,0
-18.42742,-11.94349,7.22546|-1,-0.5542259,0,0.15,1,0,0
-18.8066,-12.06875,7.381733|-1,-0.651069,0.1,0.65,1,0,0
-19.29944,-12.20009,8.064802|-1,-0.8644949,0.15,1.8,1,0,0
-14.27766,-12.10107,8.574761|-1,-1,0.25,1.45,1,0,0
-10.01047,-11.38429,8.899396|-1,-1,0.25,1.75,1,0,0
-6.236934,10.76254,9.509082|-1,-1,0.4,4.15,1,0,0
7.493917,9.322806,9.862469|-1,-1,0.05,0.5,1,0,0
8.559193,9.165489,9.979955|-1,-1,0,0,1,1,0
6.755344,9.294092,10.22262|-1,-1,0,0,1,0,0
5.036762,9.415779,10.47494|-1,-1,-0.05,0.3,1,0,0
3.767852,9.77809,10.86068|-1,-1,0,0.05,1,0,0
2.414029,9.884136,11.12737|-1,-1,0,0,1,1,0
-0.8028382,10.05778,11.60994|-1,-0.778162,-0.05,0.65,1,0,0
-0.711894,10.35932,11.91767|-1,-0.610189,0,1.55,1,0,0
4.611506,10.37308,11.99851|-1,-0.551782,0,0.05,1,1,0
3.916517,10.39813,12.06691|-1,-0.452809,0,0,1,0,0
-0.8362648,10.39815,12.04001|-1,0,0.05,0.9,1,0,0
-0.05233916,10.16196,11.92484|-1,0.1710779,0.1,1.85,1,0,0
6.441808,9.715413,11.85647|-1,0.232611,0,0.05,1,0,0
3.280203,9.593332,11.44026|-1,0.4958099,0,0,1,0,0
0.8154138,9.472183,11.08626|-1,0.677067,0.1,1.2,1,0,0
4.075637,8.9589,10.81533|-1,0.7752569,0,1.5,1,0,0
8.137935,8.728232,10.33347|-1,0.9761549,0,2.8,1,0,0
17.818,8.297206,9.796098|-1,1,0.1,1.4,1,0,0
22.9794,7.633424,9.6104|-1,1,0.05,0.4,1,0,0
22.7751,7.010086,8.865072|-1,1,0.15,1.2,1,0,0
25.93572,5.895248,8.317678|-1,0.811519,0.05,0.4,1,0,0
25.37397,5.324064,7.800329|-1,0.6518409,0.05,0.5,1,0,0
26.55522,4.91757,7.63347|-1,0.5674899,0,0.15,1,0,0
25.24271,4.711228,7.320837|-1,0.4705119,0,0,1,0,0
22.93852,4.569561,7.044049|-1,0.3577329,0,0.05,1,0,0
20.40254,4.465676,6.819356|-1,0.2197629,0.05,0.55,1,0,0
19.43157,4.158029,6.675844|-1,0,0,0.15,1,0,0
13.1498,4.346859,6.640004|-1,-0.249849,0.05,1.5,1,0,0
14.01684,4.181466,6.697572|-1,-0.4057201,-0.1,1.6,1,0,0
18.72057,4.436678,6.720987|-1,-0.49404,-0.1,1.1,1,0,0
16.64264,5.132708,6.93309|-1,-0.7062301,-0.05,0.95,1,0,0
17.4068,5.448559,7.082034|-1,-0.862497,-0.05,0.65,1,0,0
17.10738,5.815037,7.25094|-1,-0.949824,0,0.3,1,0,0
16.91298,5.903521,7.342949|-1,-1,-0.2,1.75,1,0,0
19.67728,6.804176,7.579526|-1,-1,-0.1,1.6,1,0,0
14.01075,12.64305,18.73578|-1,-1,0,0,1,0,0
12.97325,12.4872,18.9434|-1,-1,0,0,1,0,0
10.9671,11.90597,19.37584|-1,-1,0,0,1,0,0
9.521982,11.25004,19.71646|-1,-1,0,0,1,0,0
9.051476,11.26103,19.8332|-1,-1,0,0,1,0,0
7.224391,11.32663,20.31317|-1,-1,-0.15,2,1,0,0
13.70102,11.90734,20.56743|-1,-0.825295,-0.05,1.55,1,0,0
19.37157,12.04601,20.62885|-1,-0.7678931,0,0,1,0,0
18.83486,12.05938,20.67952|-1,-0.668929,0,0.05,1,0,0
17.39579,12.0888,20.77172|-1,-0.510712,0,0.05,1,0,0
16.49496,12.10242,20.79515|-1,-0.3719651,-0.1,0.65,1,0,0
17.99406,12.48113,20.77219|-1,-0.272692,-0.1,1.1,1,0,0
20.84723,12.81473,20.55109|-0.8390619,0,0,0.15,1,0,0
20.11781,12.78261,20.18133|-0.640174,0.1988879,0,0,1,0,0
19.35163,12.75826,19.88427|-0.546034,0.2930279,0,0,1,0,0
19.06787,12.74094,19.70996|-0.4456809,0.393381,0,0,1,0,0
18.78081,12.66923,19.1179|-0.2932989,0.545763,0,0,1,0,0
18.80069,12.64224,18.918|-0.195514,0.643548,0,0,1,0,0
19.31742,12.55377,18.342|-0.03908503,0.7999769,0,0,1,0,0
19.73942,12.49127,17.965|0,0.8964749,0,-0.05,1,0,0
19.97522,12.42931,17.58855|0,1,0.25,-1.3,1,0,0
15.26076,11.44248,17.21673|0.1159891,1,0.35,-1.9,1,0,0
8.16592,10.05328,16.84598|0.2518621,1,0.15,-1.05,1,0,0
5.347457,9.352064,16.15186|0.4697821,1,0,-0.3,1,0,0
5.469201,9.265438,15.67724|0.647298,1,0,-1.55,1,0,0
-0.3121605,9.247838,15.51297|0.7081561,1,0,-0.3,1,0,0
0.1855749,9.171341,15.12024|0.925542,0.7826141,0,-0.1,1,0,0
1.768682,9.108109,14.8176|1,0.6023861,0,0,1,0,0
3.192918,9.070949,14.65697|1,0.491095,0.05,-0.15,1,0,0
4.887199,8.834845,14.51972|1,0.3049871,0,-1.35,1,0,0
1.84005,8.827104,14.43908|1,0.1474121,0,-0.2,1,0,0
2.627486,8.823653,14.43104|1,0.05216205,0,-0.25,1,0,0
2.42075,8.825702,14.4381|1,0,0,-0.4,1,0,0
2.406965,8.828194,14.44937|1,0,0,-1,1,0,0
1.511031,8.788273,14.26169|1,0.240486,0.1,-1.2,1,0,0
-2.529407,8.371235,14.19506|1,0.2971859,0,-0.4,1,0,0
-2.657633,8.331992,14.02577|1,0.396771,0,-0.2,1,0,0
-2.048418,8.284654,13.81902|1,0.5399489,0,-0.6,1,0,0
-3.115082,8.222969,13.5774|1,0.6587999,0.1,-1.1,1,0,0
-6.313792,7.7351,13.29336|1,0.790428,0.05,-0.45,1,0,0
-6.993024,7.448612,12.98687|1,0.9150569,0.05,-0.15,1,0,0
-6.494225,7.164207,12.67146|1,1,0,-0.2,1,0,0
-5.570915,7.031237,12.20229|1,1,0,-0.1,1,0,0
-4.757405,6.938818,11.89422|1,1,0.05,-0.4,1,0,0
-5.121932,6.63377,11.5845|1,1,0,-0.2,1,0,0
-2.835451,6.460258,11.06677|1,0.7247079,0,0,1,1,0
-0.1266688,6.348137,10.76066|1,0.5585769,0,0,1,0,0
0.9392031,6.348137,10.76207|1,0,0,0,1,0,0
5.01247,6.413253,10.97062|1,-0.2148419,-0.15,-1.05,1,0,0
3.649212,7.110664,11.21258|1,-0.394782,-0.25,-1,1,0,0
0.575053,8.148664,11.29567|1,-0.454338,-0.15,-0.55,1,0,0
0.1480375,8.815279,11.48458|1,-0.5524079,-0.1,-0.85,1,0,0
-1.588808,9.287344,11.70123|1,-0.705699,-0.05,-0.85,1,1,0
-3.400991,9.557158,11.93095|1,-0.8168249,-0.05,-0.65,1,0,0
-4.51206,9.830374,12.17971|1,-0.955812,-0.1,-0.6,1,0,0
-4.067701,10.3833,12.68883|1,-1,0,-0.4,1,0,0
-2.961079,10.37473,12.64368|1,0,0,-0.25,1,0,0
-2.16003,10.362,12.59148|1,0.07760704,0,0,1,0,0
0.4668813,10.31263,12.41407|1,0.293319,-0.05,-1.2,1,0,0
-1.871371,10.42389,12.12748|1,0.4752899,0,-0.1,1,0,0
0.1008706,10.31755,11.78807|1,0.658284,0,-0.3,1,1,0
-0.3171355,10.27778,11.66839|1,0.727689,0,0,1,0,0
1.213698,10.18972,11.41367|1,0.8390549,0,-0.15,1,0,0
2.117478,10.09134,11.14465|1,0.9531659,-0.1,-1.3,1,0,0
-1.67117,10.38135,10.85029|1,1,-0.1,-1.3,1,0,0
-3.66773,10.5546,10.31146|1,0.75496,-0.1,-1.15,1,0,0
-5.586863,10.77819,9.943261|1,0.5988431,-0.2,-1.2,1,0,0
-7.414868,11.40773,9.622921|1,0.431833,-0.15,-1.55,1,1,0
-12.60703,11.87577,9.514898|1,0.3556451,-0.05,-0.2,1,0,0
-11.22088,12.00939,9.339872|1,0.2424911,0,0,1,0,0
-6.342545,12.00546,9.210468|1,0.009046078,0,0,1,0,0
-2.710578,11.94385,9.052102|1,0.1902161,-0.2,-1.2,1,0,0
-6.328743,12.67719,8.978414|1,0.2623181,-0.05,-0.4,1,1,0
-3.530861,12.64105,8.544563|1,0.5113841,-0.15,-0.7,1,0,0
-3.117594,12.99904,8.169727|1,0.6724721,-0.1,-1.05,1,0,0
-5.259112,13.18793,7.892638|1,0.7686761,0,-0.95,1,0,0
-5.462676,12.9146,7.538147|1,0.5527901,-0.1,-1.6,1,0,0
-7.334786,13.21086,7.43802|1,0,0,-0.5,1,0,0
-7.798377,13.1896,7.420321|1,-0.06097788,0.05,-0.5,1,0,0
-3.770917,13.14693,7.560655|1,-0.3033239,-0.05,-0.85,1,1,0
-3.007001,-13.52311,7.782835|1,-0.5053019,0,0,1,0,0
0.6440698,-13.76269,8.105207|1,-0.6659639,0,-0.25,1,0,0
2.727639,-14.02076,8.505658|1,-0.8590259,0,-1.8,1,0,0
-1.537224,-14.26592,8.907226|1,-1,0,-0.9,1,0,0
-4.164007,-14.3276,9.036725|1,-1,0,-0.2,1,0,0
-3.076635,-14.47587,9.299077|1,-1,0.05,-1.05,1,0,0
-5.377932,-14.38998,9.549056|1,-1,0.1,-1.75,1,1,0
-10.40193,-14.04125,9.770504|1,-1,0.1,-1.55,1,0,0
-14.57882,-13.65895,9.966957|1,-1,0.05,-0.6,1,0,0
-13.90593,-13.59209,10.22564|1,-0.8684469,0,0,1,0,0
-9.768593,-13.78267,10.50838|1,-0.6375549,0,0,1,0,0
-6.51656,-13.7827,10.42336|1,0,0,0,1,0,0
-5.431593,-13.7769,10.38908|1,0.06805211,0,0,1,0,0
-2.285162,-13.70677,10.1868|1,0.28365,0,0,1,0,0
0.7972127,-13.59225,9.927286|1,0.4636441,0,-0.3,1,0,0
1.664481,-13.50376,9.742541|1,0.5347021,0.05,-0.65,1,0,0
1.060725,-13.19818,9.52495|1,0.6496981,0.05,-1.1,1,1,0
-1.469936,-12.86486,9.267907|1,0.7694251,0,-1.2,1,0,0
-4.568532,-12.68931,8.973529|1,0.899193,-0.1,-1.35,1,0,0
-8.447269,-12.85777,8.649038|1,1,-0.1,-1.45,1,0,0
-10.70546,-12.81557,8.037115|1,0.7642809,-0.05,-3.25,1,0,0
-19.67452,-12.59567,7.815225|1,0,0.05,-0.8,1,0,0
-21.5103,-12.26033,7.739678|1,0,0,0,1,0,0
-18.70439,-12.26035,7.602126|1,0,0,0,1,0,0
-15.80237,-12.26033,7.483445|1,0,0,0,1,1,0
-12.81476,-12.26033,7.384559|1,0,0,0,1,0,0
-9.754615,-12.26033,7.306252|1,0,0,0,1,0,0
-3.480034,-12.26033,7.213925|1,0,0,0,1,0,0
1.204473,-12.34737,7.303292|1,-0.170868,0,0,1,0,0
2.711878,-12.38661,7.356377|1,-0.2388511,0,0,1,0,0
5.53842,-12.49601,7.515969|1,-0.351783,0,0,1,0,0
11.12088,-12.89595,8.162557|1,-0.622386,0.25,-1,1,0,0
8.156634,-12.03609,8.296237|1,-0.682215,0.1,-0.5,1,0,0
8.059465,-11.82135,8.581687|1,-0.79302,0.1,-1.15,1,0,0
6.766774,-11.79326,9.195789|1,-1,0.1,-2.3,1,0,0
0.2017412,-11.64214,9.611822|1,-1,0.1,-1.3,1,1,0
-2.365957,-11.42584,10.00807|1,-1,0.05,-0.7,1,0,0
-3.451846,-11.33729,10.26889|1,-1,-0.05,-0.05,1,0,0
-2.01897,-11.65572,10.53743|1,-1,0,0,1,0,0
-0.3706227,-11.76115,10.7941|1,-0.8725809,0,0,1,0,0
3.096677,-11.92175,11.23674|1,-0.630073,0,-0.1,1,0,0
5.344525,-12.01213,11.52561|1,-0.4610199,0.05,-0.85,1,0,0
2.847851,-11.85255,11.60773|1,-0.400876,0.05,-0.3,1,0,0
5.471816,-11.69838,11.78372|1,-0.160921,0.05,-1.15,1,0,0
2.814734,-11.51567,11.79659|1,0,0.05,-0.8,1,0,0
1.557083,-11.32027,11.80069|1,0,0.05,-0.75,1,0,0
0.4992853,-11.12045,11.79739|1,0,0.05,-1.1,1,0,0
-2.93031,-10.91163,11.78547|1,0,0.1,-1.3,1,0,0
-5.300271,-10.44634,11.62475|1,0.1551209,0.1,-1.8,1,0,0
-9.08997,-9.863283,11.2019|1,0.3858181,0,-0.85,1,0,0
-10.10334,-9.70298,10.81483|1,0.551286,0,0,1,0,0
-8.587484,-9.606909,10.5315|1,0.7198829,0,0,1,0,0
-7.073988,-9.498832,10.24037|1,0.8059469,0,0,1,0,0
-6.331189,-9.438943,10.08993|1,0.9029009,0,0,1,0,0
-1.660243,-9.177552,9.486422|1,0.651642,0,0,1,1,0
1.963836,-9.17753,9.488009|1,0,0,0,1,0,0
5.482228,-9.22194,9.614934|1,-0.1491569,0,-0.3,1,0,0
6.4696,-9.287556,9.767042|1,-0.305166,-0.15,-1.3,1,0,0
3.40266,-9.984538,9.927169|1,-0.3890219,-0.05,-0.45,1,0,0
2.617484,-10.23084,10.0209|1,-0.4842299,-0.05,-0.3,1,0,0
4.904047,-10.63562,10.52065|1,-0.712686,0,-1.35,1,0,0
-110.6218,162.986,26.41413|1,-0.5329531,0,-1.05,1,0,0
-114.9478,162.6605,25.81509|1,-0.35199,0,-0.95,1,0,0
-119.4016,162.0804,25.2888|1,0,-0.1,-1,1,0,0
-124.34,161.3338,24.85069|1,0.1638599,-0.05,-0.95,1,0,0
-128.506,161.4255,24.72851|1,0.2498009,0,-0.1,1,0,0
-130.6078,161.5163,24.4003|1,0.4882531,0,0,1,0,0
-131.8305,161.5502,24.09663|1,0.3322202,0,0,1,0,0
-132.5858,161.5624,23.85138|1,0.175896,0,0,1,0,0
-133.2986,161.568,23.5813|1,0.08028907,0,0,1,0,0
-133.9734,161.568,23.2918|1,0,0,0.05,1,0,0
-134.1159,161.5577,23.14779|1,0,0.35,1.55,1,0,0
-129.0435,162.6052,22.75282|0.845533,0.154467,0.55,3.1,1,0,0
-117.3709,163.5727,22.47427|0.745414,0.254586,0.15,1.45,1,0,0
-112.4838,163.2392,22.29313|0,0.3984779,0.15,2.75,1,0,0
-103.4547,160.515,22.50834|-0.246468,0.6449459,0.1,4.8,1,0,0
-85.76247,15.20042,22.59664|-0.4028551,0.801333,0.05,2.35,1,0,0
-76.86794,-1.348862,22.61198|-0.4990411,0.897519,0,0.6,1,0,0
-74.97282,-2.43526,22.62833|-0.5591251,0.957603,0,0.35,1,0,0
-75.06218,-2.428097,22.73939|-0.7064581,1,-0.15,1.6,1,0,0
-69.64772,-5.044031,22.81984|-0.846915,1,-0.05,1.15,1,0,0
-66.02712,-6.086728,22.90512|-0.9585121,1,0.05,0.85,1,0,0
-63.59294,-6.329362,23.00645|-1,1,0.15,0.95,1,0,0
-60.75215,-6.14746,23.11125|-1,1,0.15,0.65,1,0,0
-59.09281,-5.765038,23.23478|-1,0.8581299,0.2,1.85,1,0,0
-52.64144,-5.567149,23.34129|-1,0.7461039,0.1,2.25,1,0,0
-45.07137,-5.637672,23.478|-1,0.605284,0,3.15,1,0,0
-32.95625,-6.076735,23.50003|-1,0.4962429,0.1,1.9,1,0,0
-26.80726,-5.822078,23.56921|-1,0.3533409,-0.05,1.65,1,0,0
-21.17174,-6.119588,23.61698|-1,0.246217,-0.2,1.7,1,0,0
-15.77941,-6.996389,23.76278|-1,0.01766491,-0.1,3.4,1,0,0
-3.623365,-7.470392,23.79316|-1,0,-0.2,1.7,1,0,0
2.695588,-8.271276,23.78292|-1,0,-0.05,0.45,1,0,0
3.533744,-8.467471,23.75491|-1,0,0,0.1,1,0,0
2.970452,-8.466566,23.7306|-1,0,0,0,1,0,0
1.522257,-8.466566,23.70708|-1,0,0,0,1,0,0
1.042114,-8.464989,23.68323|-1,0.09749097,0,0,1,0,0
-0.3679734,-8.452963,23.53365|-1,0.251142,0,0,1,0,0
-1.716118,-8.432307,23.29588|-1,0.45333,0,0,1,0,0
-2.598797,-8.41585,23.11639|-1,0.550179,0,0,1,0,0
-3.017529,-8.405857,23.00879|-0.9067959,0.6433831,0,0,1,0,0
-3.791837,-8.382042,22.75504|-0.805171,0.7450081,0,0,1,0,0
-4.782416,-8.338095,22.29859|-0.654898,0.895281,0,0.55,1,0,0
-2.854031,-8.326923,22.12856|-0.553642,0.996537,0,0.05,1,0,0
-3.313517,-8.273721,21.58383|-0.400048,1,0,0,1,0,0
-3.683392,-8.23528,21.20844|-0.3001511,1,0,0,1,0,0
-3.898275,-8.172313,20.61359|-0.06501395,1,0,0,1,0,0
-3.834817,-8.105833,20.01402|0,1,0,0,1,0,0
-3.684561,-8.059903,19.6174|0.09307194,1,0,0,1,0,0
-3.554406,-8.036779,19.42238|0.189495,1,0,0,1,0,0
-3.404616,-7.98795,19.02555|0.08350199,1,0,0,1,0,0
-3.436953,-7.909417,18.42565|0,1,0,0,1,0,0
-3.474516,-7.882071,18.22601|0,1,0,0,1,0,0
-3.552532,-7.825512,17.82676|0,1,0,0,1,0,0
-3.719312,-7.704489,17.02837|0,1,0,0,1,0,0
-3.855087,-7.605994,16.42968|0,1,0,0,1,0,0
-3.902542,-7.571549,16.23014|0,1,0,0,1,0,0
-4.001055,-7.500042,15.83109|0,1,0,0,1,0,0
-4.104701,-7.424786,15.43209|0,1,0,0,1,0,0
-3.987081,-7.305274,14.83289|0.1230181,1,0,0,1,0,0
-3.708874,-7.222164,14.43925|0.2508391,1,0,0,1,0,0
-3.675889,-7.131931,14.03934|0.08517015,1,-0.25,-0.45,1,0,0
-5.719916,-7.977104,13.4422|0,1,-0.2,-0.65,1,0,0
-8.445107,-8.70554,13.24433|0,1,0,-0.1,1,0,0
-9.119385,-8.591829,12.84924|0,1,0,0,1,0,0
-9.411018,-8.474657,12.45445|0,1,-0.05,-0.15,1,0,0
-10.34136,-8.542562,12.06075|0,1,-0.05,-0.1,1,0,0
-10.90885,-8.534122,11.46173|0.132357,1,-0.1,-0.55,1,0,0
-13.06702,-8.753941,11.06181|0.254262,1,-0.05,-0.1,1,0,0
-13.18591,-8.79462,10.66538|0.3835469,1,0,0,1,0,0
-12.6706,-8.63802,10.27662|0.499575,1,0,0,1,1,0
-11.73573,-8.487578,9.912095|0.6379949,0.8615801,0,0,1,0,0
-9.454362,-8.487578,9.838536|0.750498,0,0,0,1,0,0
-4.845816,-8.577347,9.929622|0.991998,-0.2415,-0.1,-0.6,1,0,0
-3.946204,-9.058572,10.09583|1,-0.397356,-0.2,-0.9,1,0,0
-6.471024,-9.868227,10.15821|1,-0.470232,-0.05,-0.4,1,0,0
-7.028754,-10.09606,10.23303|1,-0.566139,-0.05,-0.3,1,0,0
-5.035789,-10.38624,10.40461|1,-0.429486,0,-0.35,1,0,0
-4.284046,-10.42387,10.48322|1,-0.2998381,0,-0.75,1,0,0
-5.108219,-10.43213,10.51547|1,-0.1911421,-0.05,-0.8,1,0,0
-6.131845,-10.61161,10.48456|1,-0.04870212,0,-1,1,0,0
-7.966541,-10.56773,10.42164|1,0,0,-0.85,1,0,0
-9.195222,-10.52291,10.35023|1,0,0,-0.55,1,0,0
-9.208889,-10.49166,10.27869|1,0,0,-0.5,1,1,0
-6.776302,-10.46337,10.15354|1,0,-0.1,-2.05,1,0,0
-10.53355,-10.73724,9.976789|1,0,0,-0.2,1,0,0
-9.064469,-10.72471,9.905948|1,0,0,-0.05,1,0,0
-5.917517,-10.67428,9.729239|1,0.16788,0,-0.35,1,0,0
-6.146439,-10.6609,9.705791|1,0,0,-0.55,1,0,0
-5.984712,-10.65542,9.691579|1,-0.08977497,-0.05,-0.7,1,0,0
-6.436173,-10.87053,9.731098|1,-0.236016,0,-0.35,1,0,0
-5.548496,-10.92018,9.81883|1,-0.351339,0,-0.05,1,1,0
-3.580859,-10.99904,9.960413|1,-0.4746391,-0.05,-0.4,1,0,0
-3.144169,-11.28235,10.14037|1,-0.5983829,-0.1,-0.35,1,0,0
1.114169,-11.67494,10.11041|1,0,-0.1,-0.85,1,0,0
1.067529,-12.02151,9.991753|1,0.1906171,-0.05,-0.45,1,0,0
2.557113,-12.12776,9.79845|1,0.3580261,0.05,-0.2,1,0,0
4.077463,-11.89236,9.739362|1,0.2018132,0.15,-0.95,1,0,0
1.447668,-11.2916,9.716279|1,0.1314662,0.1,-0.6,1,0,0
1.40667,-10.88383,9.700038|1,0.04460406,0.05,-0.65,1,0,0
1.169356,-10.68423,9.69995|1,0,0.2,-1.2,1,1,0
-1.267795,-9.875775,9.682858|1,0,0.05,-0.75,1,0,0
-0.7151849,-9.663835,9.656761|1,0,0,-0.65,1,0,0
-0.9416999,-9.656304,9.641902|1,0,-0.05,-1.2,1,0,0
-1.115222,-9.931354,9.798109|1,-0.261957,0,-2.15,1,0,0
-6.205735,-9.889049,9.765126|1,-0.08417112,0,-0.05,1,0,0
-5.236074,-9.888133,9.746694|1,-0.009279191,0,0,1,1,0
-2.887037,-9.888133,9.718353|1,0,0,0,1,0,0
-0.5282311,-9.888133,9.706434|1,0,0,-0.45,1,0,0
0.02797646,-9.884474,9.698421|1,0,-0.1,-0.25,1,0,0
1.396477,-10.28377,9.699922|1,0,-0.05,-0.25,1,0,0
5.108641,-10.48509,9.738379|1,0,0,-1.6,1,0,0
2.204514,-10.44973,9.634321|1,0.18423,0,-0.2,1,0,0
3.778905,-10.45184,9.65242|1,0,0,-0.3,1,0,0
7.003927,-10.55288,9.915833|1,-0.2570971,0,-1.35,1,1,0
4.68312,-10.69062,10.17772|1,-0.4188421,-0.1,-0.5,1,0,0
3.652966,-11.14016,10.27787|1,-0.5068771,0,-0.05,1,0,0
6.754444,-11.33371,10.79901|1,-0.713964,0,-0.25,1,0,0
8.345391,-11.44744,11.13682|1,-0.5140139,0,-0.9,1,0,0
5.634369,-11.50778,11.23618|1,-0.4578179,0,-0.15,1,0,0
9.066116,-11.51177,11.33444|1,0,0,-1.15,1,0,0
7.498812,-11.51505,11.29854|1,0.1657408,0.05,-0.8,1,1,0
7.277909,-11.26656,11.15996|1,0.3470249,-0.05,-0.6,1,0,0
7.750081,-11.37475,10.92848|1,0.5543159,0.1,-1.05,1,0,0
6.597309,-10.92083,10.76302|1,0.3853709,0.1,-1,1,0,0
3.659821,-10.54475,10.77394|1,0,0.05,-0.35,1,0,0
6.490812,-10.35005,10.83501|1,0,0,-1.65,1,0,0
3.060686,-10.37722,10.85047|1,0,0.15,-1.1,1,1,0
1.828848,-9.78217,10.85327|1,0,0,-0.25,1,0,0
1.884087,-9.783858,10.858|1,0,0,0,1,0,0
3.990076,-9.783879,10.8785|1,0,0,0,1,0,0
8.191559,-9.712093,10.77987|1,0.233955,0,-1,1,0,0
6.315189,-9.735185,10.79324|1,0.05833501,0,0,1,0,0
8.416176,-9.735185,10.84453|1,0,0.05,-0.65,1,0,0
9.982569,-9.559152,10.95455|1,0,0,-1.85,1,1,0
5.706778,-9.618873,10.99793|1,0,0,-0.15,1,0,0
6.142737,-9.623061,11.01753|1,0,-0.05,-0.05,1,0,0
9.811413,-9.886184,11.28813|1,-0.210393,-0.05,-0.65,1,0,0
10.20999,-10.11392,11.37903|1,0,-0.1,-1.15,1,0,0
6.615476,10.55486,11.38836|1,0.06008399,-0.05,-0.1,1,0,0
10.2181,10.67461,11.27057|1,0.2996101,-0.05,-1.1,1,0,0
8.753447,10.82618,11.09179|1,0.4581601,-0.15,-1.3,1,0,0
5.402109,11.38642,10.90723|1,0.6236821,0,-1.3,1,0,0
2.75129,11.25584,10.54338|1,0.803931,0.05,-1.75,1,0,0
-1.240489,10.80258,9.951055|1,1,0,-4.05,1,1,0
-16.89797,10.51069,9.774184|1,1,-0.05,-1.55,1,0,0
-21.2056,10.17566,9.036854|1,1,0,-0.7,1,0,0
-22.55292,9.766963,8.479412|1,1,0,0,1,0,0
-20.01247,9.766943,8.33419|1,0,0,0,1,0,0
-18.71006,9.766923,8.267877|1,0,0,0,1,0,0
-14.6846,9.766943,8.095386|1,0,0,0,1,0,0
-13.30696,9.766923,8.04701|1,0,0,0,1,0,0
-9.030917,9.835453,8.024149|1,-0.1581479,0,0,1,0,0
-3.572428,10.03541,8.227331|1,-0.38382,0,0,1,0,0
0.06255726,10.22712,8.506169|1,-0.5641769,0,0,1,0,0
1.182667,10.29447,8.61663|1,-0.6468599,0,0,1,0,0
4.875199,10.59873,9.174977|1,-0.8755379,0.15,-3.45,1,0,0
-6.011185,10.18043,9.540618|1,-1,0,-1.8,1,0,0
-11.70511,10.18654,9.702003|1,-1,-0.4,-3.5,0,0,0
-23.41134,11.51153,9.790261|1,-0.761869,-0.7,0.35,0,0,0
-20.31402,14.45666,9.862846|0.8056629,-0.5675319,0,0,0,0,0
-19.18868,14.51485,9.910728|0.7097229,-0.4715919,0,0,0,0,0
-18.62421,14.5415,9.931846|0.600181,-0.36205,0,0,0,0,0
-17.48854,14.58879,9.965275|0.5008,-0.262669,0,0,0,0,0
-15.76427,14.63396,9.970168|0.3483759,-0.1102449,0,0,0,0,0
15.34472,18.34934,16.28405|0.2474589,-0.009327888,0,0,0,0,0
15.34472,17.7767,16.27987|0,0,0,0,0,0,0
15.34472,17.08995,16.27685|0,0,0.7,0.05,0,0,0
15.54472,13.68678,16.276|0,0,3.4,2.05,0,0,0
23.74472,-0.07401875,16.27599|0,0,8.8,3.1,0,0,0
