XZangleToObj,YZangleToObj,DistToObjhorizontalPan,forwardPan,xRotInput,yRotInput,sprintButtonDown,fireButtonDown
69.47907,63.98244,15.14562|0,0,2.75,4.35,0,0
79.67907,46.31725,15.14562|0,0,2.25,2.55,0,0
83.87907,31.92953,15.14562|0,0,1.95,1.05,0,0
98.07907,-39.39806,15.14562|0,0,6.85,3.55,0,0
100.6791,-47.28157,15.14562|0,0,1.2,0.65,0,0
102.2791,-51.18142,15.14562|0,0,0.6,0.4,0,0
104.2791,-55.24942,15.14562|0,0,0.6,0.5,0,0
111.6791,-65.1467,15.14562|0,0,2.2,1.85,0,0
115.6791,-68.4526,15.14562|0,0,2.45,1,0,0
116.8791,-69.2701,15.14562|0,0,2,0.3,0,0
117.4791,-69.654,15.14562|0,0,1.5,0.15,0,0
117.8791,-69.90134,15.14562|0,0,1.4,0.1,0,0
119.6791,-70.93624,15.14562|0,0,2.45,0.45,0,0
121.2791,-71.76009,15.14562|0,0,1.4,0.4,0,0
123.0791,-72.59375,15.14562|0,0,2.6,0.45,0,0
123.2791,-72.68088,15.14562|0,0,0.2,0.05,0,0
123.2791,-72.68088,15.14562|0,0,0.25,0,0,0
123.0791,-72.59375,15.14562|0,0,0.5,-0.05,0,0
123.0791,-72.59375,15.14562|0,0,0.1,0,0,0
123.2791,-72.88088,15.14562|0,0,-0.05,0.05,0,0
123.4791,-77.36694,15.14562|0,0,-1.1,0.05,0,0
106.4791,-109.9015,15.14562|0,0,-11.6,-4.25,0,0
